,Product_Name,Image_URL,Average_Rating,Price,Product_link
66,"Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 64GB Storage)",https://m.media-amazon.com/images/I/71-Su4Wr0HL._AC_UY218_.jpg,4.2 out of 5,"₹ 15,999.00",https://www.amazon.in/Samsung-Galaxy-Ocean-Blue-Storage/dp/B07HGJKDQL/ref=sr_1_61?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967530&sr=8-61
67,"I KALL K260 Smartphone (5.5 Inch, 2GB, 16GB) (Blue)",https://m.media-amazon.com/images/I/61ckwXXrBSL._AC_UY218_.jpg,NA,"₹ 4,499.00",https://www.amazon.in/KALL-K260-Smartphone-Inch-16GB/dp/B08SVMTBNV/ref=sr_1_62?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967530&sr=8-62
68,"Nokia 2.4 Android 10 Smartphone with Large HD+ Screen, Night Mode and Portrait Mode, 2-Day Battery Life | Fjord Colour",https://m.media-amazon.com/images/I/71KoXfQOjYL._AC_UY218_.jpg,4.5 out of 5,"₹ 10,399.00",https://www.amazon.in/Test-Exclusive242_Sep19/dp/B07XD2G5BP/ref=sr_1_63?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967530&sr=8-63
69,Blackberry Z10 (Black),https://m.media-amazon.com/images/I/511ZJBdWUAL._AC_UY218_.jpg,3.4 out of 5,"₹ 6,499.00",https://www.amazon.in/BlackBerry-Z10-Blackberry-Black/dp/B01I6SCK6E/ref=sr_1_64?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967530&sr=8-64
70,"Samsung Galaxy M11 (Black, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71K413NPv9L._AC_UY218_.jpg,4.1 out of 5,"₹ 11,999.00",https://www.amazon.in/Samsung-Galaxy-Storage-Additional-Exchange/dp/B086KDZGVK/ref=sr_1_65?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967534&sr=8-65
71,"Vivo Y12s (Glacier Blue, 3GB, 32GB) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71MeL149KBL._AC_UY218_.jpg,5 out of 5,"₹ 9,990.00",https://www.amazon.in/Vivo-Y12s-Glacier-Additional-Exchange/dp/B08LRCM9L9/ref=sr_1_66?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967534&sr=8-66
72,"Nokia 2.4 Android 10 Smartphone with Large HD+ Screen, Night Mode and Portrait Mode, 2-Day Battery Life | Charcoal Colour",https://m.media-amazon.com/images/I/61SsbmaTJPL._AC_UY218_.jpg,4.5 out of 5,"₹ 10,399.00",https://www.amazon.in/Test-Exclusive240_Sep19/dp/B07XBYPBWD/ref=sr_1_67?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967534&sr=8-67
73,"Vivo Y20i (Nebula Blue, 3GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71INGYhIf0L._AC_UY218_.jpg,4.1 out of 5,"₹ 11,490.00",https://www.amazon.in/Vivo-Nebula-Storage-Additional-Exchange/dp/B089MQ7JQ3/ref=sr_1_68?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967534&sr=8-68
74,"Vivo Y50 (Pearl White, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/514ETCdN3CL._AC_UY218_.jpg,4.1 out of 5,"₹ 16,490.00",https://www.amazon.in/Vivo-Storage-Additional-Exchange-Offers/dp/B086KDZGTZ/ref=sr_1_69?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967534&sr=8-69
75,"Redmi Note 9 Pro (Aurora Blue, 4GB RAM, 128GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free | Upto 6 Months No Cost EMI | Extra Upto INR 1000 Off on Exchange",https://m.media-amazon.com/images/I/81pzsRpE5GL._AC_UY218_.jpg,4.2 out of 5,"₹ 14,499.00",https://www.amazon.in/Redmi-Note-Pro-Snapdragon-Protection/dp/B08695ZKFF/ref=sr_1_70?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967534&sr=8-70
76,KECHAODA K116 Plus Dual SIM Mobile with External Memory Card Slot and VGA Camera (Black),https://m.media-amazon.com/images/I/81tPMjuLLLL._AC_UY218_.jpg,3.7 out of 5,₹ 949.00,https://www.amazon.in/KECHAODA-Mobile-External-Memory-Camera/dp/B074PRJB4P/ref=sr_1_71?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967534&sr=8-71
77,"OPPO A53 (Fancy Blue, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71QJyXZYPuL._AC_UY218_.jpg,4 out of 5,"₹ 12,990.00",https://www.amazon.in/Fancy-Storage-Additional-Exchange-Offers/dp/B089MTKP2P/ref=sr_1_72?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967534&sr=8-72
78,"Redmi 9A (Midnight Black, 2GB RAM, 32GB Storage)",https://m.media-amazon.com/images/I/712Ex7xDndL._AC_UY218_.jpg,4.1 out of 5,"₹ 6,999.00",https://www.amazon.in/Redmi-9A-Midnight-2GB-32GB/dp/B08697N43G/ref=sr_1_73?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967534&sr=8-73
79,"Oppo A31 (Fantasy White, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/61CnyJ-IbML._AC_UY218_.jpg,4.1 out of 5,"₹ 13,990.00",https://www.amazon.in/Oppo-Fantasy-Storage-Additional-Exchange/dp/B08444SXZ6/ref=sr_1_74?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967534&sr=8-74
80,"Xifo Ismart I1 Epic 4G Volte 5.5 Inch Display 4G Smartphone (2GB RAM, 16GB Storage) in Red Black Colour",https://m.media-amazon.com/images/I/81Ka0A81bvL._AC_UY218_.jpg,NA,"₹ 4,210.00",https://www.amazon.in/Xifo-Display-Smartphone-Storage-Black/dp/B08KZM9998/ref=sr_1_75?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967534&sr=8-75
81,"I KALL K1000 4G Dual Sim Smart Phone (Blue, 4GB RAM, 64GB Storage, 6 Inch)",https://m.media-amazon.com/images/I/31FRyLevp8L._AC_UY218_.jpg,NA,"₹ 5,499.00",https://www.amazon.in/KALL-K1000-Smart-Phone-Storage/dp/B08SJHBMPJ/ref=sr_1_76?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967534&sr=8-76
82,"Nokia 5.3 Android One Smartphone with Quad Camera, 4 GB RAM and 64 GB Storage - Charcoal",https://m.media-amazon.com/images/I/61L1ItFgFHL._AC_UY218_.jpg,3.7 out of 5,"₹ 11,999.00",https://www.amazon.in/Nokia-5-3-Android-Smartphone-64/dp/B08GT299NQ/ref=sr_1_77?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967534&sr=8-77
83,"Vivo Y12s (Phantom Black, 3GB, 32GB) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71UAi2jwsNL._AC_UY218_.jpg,5 out of 5,"₹ 9,990.00",https://www.amazon.in/Vivo-Y12s-Phantom-Additional-Exchange/dp/B08LRDK8XX/ref=sr_1_78?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967534&sr=8-78
84,"I KALL K210 Smartphone (5.5 Inch, 2GB Ram,16GB Storage) (Rose Gold)",https://m.media-amazon.com/images/I/61R-EX3JF7L._AC_UY218_.jpg,3 out of 5,"₹ 4,399.00",https://www.amazon.in/KALL-K210-Smartphone-Inch-Storage/dp/B08S3BVNSD/ref=sr_1_79?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967534&sr=8-79
85,"OPPO F11 (Fluorite Purple, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71qP+fMtbDL._AC_UY218_.jpg,4.3 out of 5,"₹ 14,990.00",https://www.amazon.in/Fluorite-Purple-Storage-Additional-Exchange/dp/B07PTLD8P9/ref=sr_1_80?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967534&sr=8-80
86,"I KALL K210 Smartphone (5.5 Inch, 2GB Ram,16GB Storage) (Blue)",https://m.media-amazon.com/images/I/61I5nWUY4LL._AC_UY218_.jpg,3 out of 5,"₹ 4,399.00",https://www.amazon.in/KALL-K210-Smartphone-Inch-Storage/dp/B08S36X6HH/ref=sr_1_81?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967538&sr=8-81
87,(Renewed) Samsung F41 Fusion Blue 6+128GB,https://m.media-amazon.com/images/I/41RzbWS3MDL._AC_UY218_.jpg,NA,"₹ 15,649.00",https://www.amazon.in/Renewed-Samsung-Fusion-Blue-128GB/dp/B08RS6KQ67/ref=sr_1_82?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967538&sr=8-82
88,"I KALL K1000 4G Dual Sim Smart Phone (Green, 4GB RAM, 64GB Storage, 6 Inch)",https://m.media-amazon.com/images/I/31mFL3d8mdL._AC_UY218_.jpg,NA,"₹ 5,499.00",https://www.amazon.in/K1000-Smart-Phone-Green-Storage/dp/B08SHXGRLD/ref=sr_1_83?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967538&sr=8-83
89,"I KALL K260 4G Dual Sim Smart Phone (Green, 2GB RAM, 16GB Storage, 5.5 Inch)",https://m.media-amazon.com/images/I/31fEef3F1FL._AC_UY218_.jpg,NA,"₹ 4,599.00",https://www.amazon.in/K260-Smart-Phone-Green-Storage/dp/B08SHZ3WTG/ref=sr_1_84?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967538&sr=8-84
90,"(Renewed) Panasonic Eluga i7 (2GB RAM, 16GB Storage, Finger Print Sensor, 4000mAh Long Battery, Camera LED Flash) (Black)",https://m.media-amazon.com/images/I/419tymRBxOL._AC_UY218_.jpg,3 out of 5,"₹ 4,499.00",https://www.amazon.in/Renewed-Panasonic-Storage-4000mAh-Battery/dp/B08HL8W1XM/ref=sr_1_85?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967538&sr=8-85
91,"I KALL K1 4G Dual Sim Smart Phone (Silver, 1GB RAM, 8GB Storage, 5 Inch)",https://m.media-amazon.com/images/I/41gSWh-lOvL._AC_UY218_.jpg,NA,"₹ 3,899.00",https://www.amazon.in/K1-Smart-Phone-Silver-Storage/dp/B08SBS9DDR/ref=sr_1_86?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967538&sr=8-86
92,Xifo Kekai Eco 4G Smartphone (2GB 16GB) Volte (Jio sim Supported) White,https://m.media-amazon.com/images/I/71U77xjHgdL._AC_UY218_.jpg,NA,"₹ 3,788.00",https://www.amazon.in/Xifo-Kekai-Smartphone-Volte-Supported/dp/B08SC6F2MN/ref=sr_1_87?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967538&sr=8-87
93,"Samsung Galaxy M11 (Metallic Blue, 3GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71hqi389rcL._AC_UY218_.jpg,4.1 out of 5,"₹ 9,999.00",https://www.amazon.in/Samsung-Metallic-Storage-Additional-Exchange/dp/B086K9YCVN/ref=sr_1_88?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967538&sr=8-88
94,"I KALL K300 4G Dual Sim Smart Phone (Sky White, 4GB RAM, 64GB Storage, 6.53 Inch)",https://m.media-amazon.com/images/I/41ZBwSbR2bL._AC_UY218_.jpg,NA,"₹ 6,699.00",https://www.amazon.in/K300-Smart-Phone-White-Storage/dp/B08SJCYGV1/ref=sr_1_89?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967538&sr=8-89
95,"Samsung Galaxy M21 (Iceberg Blue, 4GB RAM, 64GB Storage)",https://m.media-amazon.com/images/I/71vvUDCY4PL._AC_UY218_.jpg,4.2 out of 5,"₹ 13,999.00",https://www.amazon.in/Samsung-Galaxy-Iceberg-Blue-Storage/dp/B085J1JRC7/ref=sr_1_90?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967538&sr=8-90
96,"Redmi Note 9 (Aqua Green, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display",https://m.media-amazon.com/images/I/81EjHa-dSJL._AC_UY218_.jpg,4.2 out of 5,"₹ 14,499.00",https://www.amazon.in/Redmi-Note-Green-128GB-Storage/dp/B086977TRJ/ref=sr_1_91?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967538&sr=8-91
97,"Vivo Y11 (Mineral Blue, 3GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71BBqZGY3dL._AC_UY218_.jpg,4.2 out of 5,"₹ 9,490.00",https://www.amazon.in/Vivo-Mineral-Storage-Additional-Exchange/dp/B07XD2FWBC/ref=sr_1_92?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967538&sr=8-92
98,"OPPO A1K (Red, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71XTesfK-bL._AC_UY218_.jpg,4 out of 5,"₹ 7,990.00",https://www.amazon.in/OPPO-Storage-Additional-Exchange-Offers/dp/B07PSHLRJ8/ref=sr_1_93?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967538&sr=8-93
99,"Samsung Galaxy M31 Prime Edition (Space Black, 6GB RAM, 128GB Storage)",https://m.media-amazon.com/images/I/71Sinqbw35L._AC_UY218_.jpg,4.2 out of 5,"₹ 16,499.00",https://www.amazon.in/Samsung-Galaxy-Prime-Space-Storage/dp/B085J1D8BH/ref=sr_1_94?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967538&sr=8-94
100,"MI Poco M2 (Slate Blue, 6GB RAM, 128GB Storage)",https://m.media-amazon.com/images/I/81cSHDyccxL._AC_UY218_.jpg,3.7 out of 5,"₹ 12,499.00",https://www.amazon.in/MI-Poco-Slate-128GB-Storage/dp/B08JCMDGMZ/ref=sr_1_95?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967538&sr=8-95
101,"Redmi Note 9 (Scarlet Red, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display",https://m.media-amazon.com/images/I/81TthwnRxML._AC_UY218_.jpg,4.2 out of 5,"₹ 14,499.00",https://www.amazon.in/Redmi-Note-Scarlet-128GB-Storage/dp/B08696LQL2/ref=sr_1_96?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967538&sr=8-96
102,"Tecno Spark 6 Air (Ocean Blue, 3GB RAM, 32GB Storage)",https://m.media-amazon.com/images/I/71jzMLHiMfL._AC_UY218_.jpg,3.9 out of 5,"₹ 8,699.00",https://www.amazon.in/Tecno-Spark-Ocean-Blue-Storage/dp/B08GCSL3VV/ref=sr_1_97?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967541&sr=8-97
103,"Nokia 5.3 Android One Smartphone with Quad Camera, 6 GB RAM and 64 GB Storage - Charcoal",https://m.media-amazon.com/images/I/61L1ItFgFHL._AC_UY218_.jpg,3.7 out of 5,"₹ 13,499.00",https://www.amazon.in/Nokia-5-3-Android-Smartphone-64/dp/B08GT28WQQ/ref=sr_1_98?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967541&sr=8-98
104,"I KALL K250 4G Dual Sim Smart Phone (Blue, 4GB RAM, 64GB Storage, 6.53 Inch)",https://m.media-amazon.com/images/I/31qxLSW2OjL._AC_UY218_.jpg,NA,"₹ 6,699.00",https://www.amazon.in/KALL-K250-Smart-Phone-Storage/dp/B08SHNVBPY/ref=sr_1_99?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967541&sr=8-99
105,"Samsung Galaxy M31 (Space Black, 6GB RAM, 64GB Storage)",https://m.media-amazon.com/images/I/71OxJeyywSL._AC_UY218_.jpg,4.2 out of 5,"₹ 15,999.00",https://www.amazon.in/Samsung-Galaxy-Space-Black-Storage/dp/B07HGJ7WLM/ref=sr_1_100?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967541&sr=8-100
106,"I KALL K260 4G Dual Sim Smart Phone (Purple, 2GB RAM, 16GB Storage, 5.5 Inch)",https://m.media-amazon.com/images/I/41jpyqjqxUL._AC_UY218_.jpg,NA,"₹ 4,599.00",https://www.amazon.in/K260-Smart-Phone-Purple-Storage/dp/B08SHZMFPD/ref=sr_1_101?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967541&sr=8-101
107,"Redmi Note 9 (Arctic White, 4GB RAM, 64GB Storage) - 48MP Quad Camera & Full HD+ Display",https://m.media-amazon.com/images/I/714qRVfu2vL._AC_UY218_.jpg,4.2 out of 5,"₹ 11,999.00",https://www.amazon.in/Redmi-Note-Arctic-White-Storage/dp/B086982ZKF/ref=sr_1_102?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967541&sr=8-102
108,"Redmi Note 9 (Scarlet Red, 4GB RAM, 64GB Storage) - 48MP Quad Camera & Full HD+ Display",https://m.media-amazon.com/images/I/81TthwnRxML._AC_UY218_.jpg,4.2 out of 5,"₹ 11,999.00",https://www.amazon.in/Redmi-Note-Scarlet-64GB-Storage/dp/B086984LHS/ref=sr_1_103?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967541&sr=8-103
109,"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 128GB Storage) - 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | Extra Upto INR 1500 Off on Exchange | Upto 12 Months No Cost EMI",https://m.media-amazon.com/images/I/81DvimWN5xL._AC_UY218_.jpg,4.1 out of 5,"₹ 18,499.00",https://www.amazon.in/Test-Exclusive-602/dp/B07HGLC2CG/ref=sr_1_104?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967541&sr=8-104
110,"IKALL K7 Smartphone (2GB, 16GB)",https://m.media-amazon.com/images/I/61IKbjf9vhL._AC_UY218_.jpg,3.3 out of 5,"₹ 4,499.00",https://www.amazon.in/IKALL-K7-Smartphone-2GB-16GB/dp/B08HYYLJG2/ref=sr_1_105?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967541&sr=8-105
111,"Nokia C3 Android 10 Smartphone with 2GB RAM 16GB Storage, All-Day Battery and Fingerprint Sensor – Nordic Blue",https://m.media-amazon.com/images/I/71Vh6ktdqML._AC_UY218_.jpg,3.4 out of 5,"₹ 6,999.00",https://www.amazon.in/Nokia-C3-Android-Smartphone-Fingerprint/dp/B086KCCMBV/ref=sr_1_106?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967541&sr=8-106
112,"I KALL K260 4G Dual Sim Smart Phone (Blue, 2GB RAM, 16GB Storage, 5.5 Inch)",https://m.media-amazon.com/images/I/41taWSjGvsL._AC_UY218_.jpg,NA,"₹ 4,599.00",https://www.amazon.in/KALL-K260-Smart-Phone-Storage/dp/B08SHRVRMS/ref=sr_1_107?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967541&sr=8-107
113,"Xifo Ringme Model A5Pro 4G Volte (Jio sim Supported) 5.5 Inch 4G Smartphone (2GB RAM, 16GB Storage) in Blue Colour",https://m.media-amazon.com/images/I/71kAXzNhDqL._AC_UY218_.jpg,3 out of 5,"₹ 4,288.00",https://www.amazon.in/Xifo-Ringme-Supported-Smartphone-Storage/dp/B08PS2NV1K/ref=sr_1_108?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967541&sr=8-108
114,"Tecno Spark 6 Air (Ocean Blue, 3GB RAM, 64GB Storage)",https://m.media-amazon.com/images/I/71jzMLHiMfL._AC_UY218_.jpg,3.9 out of 5,"₹ 8,699.00",https://www.amazon.in/Tecno-Spark-Ocean-Blue-Storage/dp/B08HX63M36/ref=sr_1_109?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967541&sr=8-109
115,"YU YU5040 (Chrome Black, 4GB RAM, 32GB Storage)",https://m.media-amazon.com/images/I/51bk6IuaGzL._AC_UY218_.jpg,3.5 out of 5,"₹ 5,999.00",https://www.amazon.in/YU-YU5040-Chrome-Black-Storage/dp/B07PDH7JXH/ref=sr_1_110?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967541&sr=8-110
116,"OPPO A31 (Mystery Black, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71KCwNV6MuL._AC_UY218_.jpg,4 out of 5,"₹ 12,490.00",https://www.amazon.in/Mystery-Storage-Additional-Exchange-Offers/dp/B084454YKR/ref=sr_1_111?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967541&sr=8-111
117,"Maplin Kekai Aqua 4G Smartphone (2GB 16GB) Volte (Jio sim Supported) 5.5"" Inch Display 4G Smartphone (2GB RAM, 16GB Storage) in Arrogant Green",https://m.media-amazon.com/images/I/61c0U-vMuRL._AC_UY218_.jpg,NA,"₹ 4,989.00",https://www.amazon.in/Maplin-Smartphone-Supported-Display-Arrogant/dp/B08Q7LR88B/ref=sr_1_112?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967541&sr=8-112
118,"I KALL K320 4G Dual Sim Smart Phone (Purple, 4GB RAM, 64GB Storage, 6.53 Inch)",https://m.media-amazon.com/images/I/317lkO4hpGL._AC_UY218_.jpg,NA,"₹ 6,699.00",https://www.amazon.in/K320-Smart-Phone-Purple-Storage/dp/B08SHCNVWS/ref=sr_1_113?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967545&sr=8-113
119,"Redmi Note 9 (Aqua Green, 4GB RAM, 64GB Storage) - 48MP Quad Camera & Full HD+ Display",https://m.media-amazon.com/images/I/81EjHa-dSJL._AC_UY218_.jpg,4.2 out of 5,"₹ 11,999.00",https://www.amazon.in/Redmi-Note-Aqua-Green-Storage/dp/B08695YMYC/ref=sr_1_114?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967545&sr=8-114
120,"Xifo Ismart I1 Epic 4G Volte 5.5 Inch Display 4G Smartphone (2GB RAM, 16GB Storage) (Blue Black) Colour",https://m.media-amazon.com/images/I/81Ka0A81bvL._AC_UY218_.jpg,3 out of 5,"₹ 4,210.00",https://www.amazon.in/Xifo-Display-Smartphone-Storage-Black/dp/B08KZRG2Z3/ref=sr_1_115?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967545&sr=8-115
121,"Redmi 9 Prime (Sunrise Flare, 4GB RAM, 64GB Storage)- Full HD+ Display & AI Quad Camera",https://m.media-amazon.com/images/I/71GqB5VJFgL._AC_UY218_.jpg,4.2 out of 5,"₹ 9,999.00",https://www.amazon.in/Redmi-Prime-Sunrise-Storage-Display/dp/B08697WT79/ref=sr_1_116?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967545&sr=8-116
122,"(Renewed) Redmi 6 Pro (Black, 3GB RAM, 32GB Storage)",https://m.media-amazon.com/images/I/81xl7IHBw-L._AC_UY218_.jpg,3.2 out of 5,"₹ 7,124.05",https://www.amazon.in/CERTIFIED-REFURBISHED-Redmi-Black-Storage/dp/B07J4GDH37/ref=sr_1_117?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967545&sr=8-117
123,Xifo Kekai Eco 4G Smartphone (2GB 16GB) Volte (Jio sim Supported) Pure White,https://m.media-amazon.com/images/I/71mrivG5DHL._AC_UY218_.jpg,NA,"₹ 3,788.00",https://www.amazon.in/Xifo-Kekai-Smartphone-Volte-Supported/dp/B08SLV4DC9/ref=sr_1_118?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967545&sr=8-118
124,"frocel Strong Adsorption Gel Pad Desk Sticker Paste Reusable Phone Holder for Wall Car Mobile, Tablet Stand - Pack of 2",https://m.media-amazon.com/images/I/410THvKJC3L._AC_UY218_.jpg,2.3 out of 5,₹ 398.00,https://www.amazon.in/frocel-Strong-Adsorption-Sticker-Reusable/dp/B07YSPMCMF/ref=sr_1_119?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967545&sr=8-119
125,"Prakal Corded Telephone, Wall-Mounted Landline Phone with Retro Vintage Style Cell Phone Landline Phone",https://m.media-amazon.com/images/I/61DSgpmbUUL._AC_UY218_.jpg,4.2 out of 5,₹ 899.00,https://www.amazon.in/Prakal-Telephone-Telephones-Incoming-Call-Flashlight/dp/B082PRLLYH/ref=sr_1_120?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967545&sr=8-120
126,"Vivo Y51A (Titanium Sapphire, 8GB, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71BRHXBME2L._AC_UY218_.jpg,NA,"₹ 17,990.00",https://www.amazon.in/Vivo-Y51A-Titanium-Sapphire-Additional/dp/B08LRDP2Q6/ref=sr_1_121?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967545&sr=8-121
127,"Nokia 800 Tough, 4GB, IP68 Rugged Cell Phone, 4G LTE (Black)",https://m.media-amazon.com/images/I/51kN5wB7EuL._AC_UY218_.jpg,3.5 out of 5,"₹ 7,969.00",https://www.amazon.in/Nokia-Tough-Rugged-Phone-Black/dp/B07X63JCWT/ref=sr_1_122?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967545&sr=8-122
128,"Xifo Wizphone WP3 4G (2GB RAM, 16GB Storage) Black",https://m.media-amazon.com/images/I/615eKwx5GGL._AC_UY218_.jpg,4.2 out of 5,"₹ 4,888.00",https://www.amazon.in/Xifo-Wizphone-16GB-Storage-Black/dp/B08HMT6B2K/ref=sr_1_123?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967545&sr=8-123
129,"R Moto E7 Plus (4GB+64GB, Misty Blue)",https://m.media-amazon.com/images/I/41GJgdHHNZL._AC_UY218_.jpg,NA,"₹ 10,799.00",https://www.amazon.in/Moto-Plus-64GB-Misty-Blue/dp/B08RDXWQ23/ref=sr_1_124?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967545&sr=8-124
130,"Xifo Ringme Model XPro 4G Volte (Jio sim Supported) 5.5 Inch Display 4G Smartphone (2GB RAM, 16GB Storage) in Blue Colour",https://m.media-amazon.com/images/I/71W-ciWm7aL._AC_UY218_.jpg,NA,"₹ 4,288.00",https://www.amazon.in/Xifo-Supported-Display-Smartphone-Storage/dp/B08PRR7FGB/ref=sr_1_125?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967545&sr=8-125
131,"Panasonic Eluga I8 (Black, 3GB RAM, 32GB Storage)",https://m.media-amazon.com/images/I/6194ruREJgL._AC_UY218_.jpg,3.5 out of 5,"₹ 6,999.00",https://www.amazon.in/Panasonic-Eluga-I8-Black-Storage/dp/B085W2P4WV/ref=sr_1_126?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967545&sr=8-126
132,"I KALL K300 4G Dual Sim Smart Phone (Blue, 4GB RAM, 64GB Storage, 6.53 Inch)",https://m.media-amazon.com/images/I/41Pfs4-ETzL._AC_UY218_.jpg,NA,"₹ 6,699.00",https://www.amazon.in/KALL-K300-Smart-Phone-Storage/dp/B08SHPMB79/ref=sr_1_127?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967545&sr=8-127
